distinction_rank	feature_id	consistent_distinction_flag	handled_control_count	handled_controls_observed	handled_controls_with_presence_shift	handled_controls_with_large_abs_delta	family_count_with_any_row	family_count_with_presence_shift	families_observed	position_count_with_any_row	position_count_with_presence_shift	positions_observed	comparison_rows	mean_abs_delta	max_abs_delta	mean_signed_delta	presence_shift_count	ascii_only_count	perturbation_only_count	both_present_count	large_abs_delta_count
658	19848	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	2	0.4177365303039551	0.4628065228462219	0.4177365303039551	2	0	2	0	2
659	19850	1	2	e_to_ē,s_to_ş	2	2	3	2	just_check_hum,original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_1	6	0.16559108595053354	0.2999241948127746	-0.16559108595053354	3	3	0	3	4
660	19878	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	6	0.1595989962418874	0.171955406665802	-0.050596525271733604	6	4	2	0	6
661	19902	0	1	s_to_ş	1	1	3	3	just_check_hum,original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	3	0.22647359967231748	0.2513189911842346	0.22647359967231748	3	0	3	0	3
662	19934	0	2	e_to_ē,s_to_ş	0	0	1	0	yes_no_hum	1	0	final_prompt_token_minus_1	2	0.02290289849042885	0.0307714194059371	0.00786852091550825	0	0	0	2	0
663	19943	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	3	3	final_prompt_token_minus_1,final_prompt_token_minus_2,final_prompt_token_minus_5	8	0.21612841263413424	0.4156613051891327	-0.0346607081592083	6	2	4	2	7
664	19973	0	2	e_to_ē,s_to_ş	0	0	1	0	paraphrase_hum	1	0	final_prompt_token_minus_1	2	0.0605890899896621	0.0694043338298797	-0.0605890899896621	0	0	0	2	0
665	19983	0	1	e_to_ē	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_10	1	0.1376000046730041	0.1376000046730041	0.1376000046730041	1	0	1	0	1
666	20031	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,original_hum,removed_sentence_hum	2	2	final_prompt_token_minus_1,final_prompt_token_minus_2	10	0.13775061964988705	0.2509620487689972	-0.06526356339454648	7	5	2	3	7
667	20036	1	2	e_to_ē,s_to_ş	2	2	2	2	just_check_hum,yes_no_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	3	0.1995737304290135	0.2071274667978286	-0.07659622530142463	3	2	1	0	3
668	20112	0	2	e_to_ē,s_to_ş	1	2	1	1	paraphrase_hum	1	1	final_prompt_token	2	0.18054743111133575	0.2516230046749115	-0.18054743111133575	1	1	0	1	2
669	20140	0	1	e_to_ē	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_2	1	0.1866118907928466	0.1866118907928466	0.1866118907928466	1	0	1	0	1
670	20144	1	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	2	2	final_prompt_token_minus_1,final_prompt_token_minus_2	3	0.16403069595495853	0.1792327016592025	0.16403069595495853	3	0	3	0	3
671	20176	0	1	e_to_ē	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_5	1	0.1450238823890686	0.1450238823890686	0.1450238823890686	1	0	1	0	1
672	20200	0	1	s_to_ş	1	1	1	1	just_check_hum	2	2	final_prompt_token,final_prompt_token_minus_1	2	0.3217170387506485	0.34544637799263	0.3217170387506485	2	0	2	0	2
673	20273	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	1	0.247238740324974	0.247238740324974	0.247238740324974	1	0	1	0	1
674	20303	1	2	e_to_ē,s_to_ş	2	2	4	4	just_check_hum,original_hum,removed_sentence_hum,yes_no_hum	3	3	final_prompt_token_minus_1,final_prompt_token_minus_10,final_prompt_token_minus_5	7	0.26948449867112295	0.3143314123153686	-0.17967552372387477	7	6	1	0	7
675	20334	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token_minus_10	2	1.0306917428970337	1.0306917428970337	-1.0306917428970337	2	2	0	0	2
676	20390	1	2	e_to_ē,s_to_ş	2	2	2	2	paraphrase_hum,yes_no_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	3	0.19985207915306089	0.2096546292304992	-0.07968742648760474	3	2	1	0	3
677	20440	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token	2	0.1734832227230072	0.1734832227230072	-0.1734832227230072	2	2	0	0	2
678	20545	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	1	0.1938337683677673	0.1938337683677673	0.1938337683677673	1	0	1	0	1
679	20566	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	3	0.18272088964780167	0.2579337954521179	0.18272088964780167	3	0	3	0	3
680	20582	0	1	e_to_ē	1	1	1	1	just_check_hum	1	1	final_prompt_token	1	0.163268357515335	0.163268357515335	0.163268357515335	1	0	1	0	1
681	20589	0	1	s_to_ş	1	1	3	3	original_hum,paraphrase_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	3	0.18225366870562232	0.2259093523025512	0.18225366870562232	3	0	3	0	3
682	20642	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_1	4	0.16052643209695813	0.233398288488388	0.07228388637304303	3	1	2	1	3
683	20663	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token	2	0.17217287421226501	0.1903693974018097	0.17217287421226501	2	0	2	0	2
684	20722	1	2	e_to_ē,s_to_ş	2	2	2	2	just_check_hum,removed_sentence_hum	1	1	final_prompt_token_minus_1	3	0.1992254058519999	0.2253177464008331	-0.10119825601577757	3	2	1	0	3
685	20725	0	1	e_to_ē	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_10	1	0.1590846329927444	0.1590846329927444	0.1590846329927444	1	0	1	0	1
686	20909	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_2	4	0.21594722568988797	0.2667580544948578	0.21594722568988797	4	0	4	0	4
687	20940	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	2	0.1802764311432838	0.1813358068466186	0.1802764311432838	2	0	2	0	2
688	20971	1	2	e_to_ē,s_to_ş	2	2	5	5	just_check_hum,original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	5	5	final_prompt_token,final_prompt_token_minus_1,final_prompt_token_minus_10,final_prompt_token_minus_2,final_prompt_token_minus_5	16	0.21278396435081953	0.3174690008163452	0.0058342944830656	15	7	8	1	15
689	21020	0	1	e_to_ē	1	1	1	1	paraphrase_hum	1	1	final_prompt_token	1	0.1732829809188842	0.1732829809188842	0.1732829809188842	1	0	1	0	1
690	21061	0	2	e_to_ē,s_to_ş	0	2	1	0	yes_no_hum	3	0	final_prompt_token,final_prompt_token_minus_1,final_prompt_token_minus_2	6	0.08956271906693773	0.1469261646270752	0.004942690332730634	0	0	0	6	3
691	21063	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_10	2	0.1731318235397339	0.1731318235397339	-0.1731318235397339	2	2	0	0	2
692	21111	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token_minus_10	2	0.3590618968009949	0.3590618968009949	-0.3590618968009949	2	2	0	0	2
693	21181	0	2	e_to_ē,s_to_ş	2	2	1	1	original_hum	1	1	final_prompt_token	2	0.1655428856611251	0.1655428856611251	-0.1655428856611251	2	2	0	0	2
694	21190	0	1	s_to_ş	1	1	3	3	original_hum,removed_sentence_hum,yes_no_hum	2	2	final_prompt_token_minus_2,final_prompt_token_minus_5	3	0.3810269882281621	0.4559408724308014	0.3810269882281621	3	0	3	0	3
695	21213	0	1	e_to_ē	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_10	1	0.1979156881570816	0.1979156881570816	0.1979156881570816	1	0	1	0	1
696	21244	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	2	0.2308370769023895	0.2405543029308319	0.2308370769023895	2	0	2	0	2
697	21254	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token_minus_2	2	0.1628248393535614	0.1628248393535614	-0.1628248393535614	2	2	0	0	2
698	21296	0	2	e_to_ē,s_to_ş	2	2	1	1	removed_sentence_hum	1	1	final_prompt_token_minus_10	2	0.2005213946104049	0.2005213946104049	-0.2005213946104049	2	2	0	0	2
699	21298	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	2	0.20784457027912134	0.2177284508943557	0.20784457027912134	2	0	2	0	2
700	21323	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	2	0.16334556043148035	0.1757474243640899	0.16334556043148035	2	0	2	0	2
701	21339	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,paraphrase_hum,yes_no_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	6	0.3178993463516235	0.3928529024124145	-0.16875223318735755	6	4	2	0	6
702	21417	1	2	e_to_ē,s_to_ş	2	2	2	2	paraphrase_hum,yes_no_hum	2	2	final_prompt_token,final_prompt_token_minus_2	5	0.2387447953224182	0.4028902351856231	-0.16781049966812134	4	3	1	1	5
703	21421	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_2	1	0.170569360256195	0.170569360256195	0.170569360256195	1	0	1	0	1
704	21437	0	1	e_to_ē	1	1	2	2	paraphrase_hum,yes_no_hum	2	2	final_prompt_token_minus_2,final_prompt_token_minus_5	2	0.3609851002693176	0.3692616820335388	0.3609851002693176	2	0	2	0	2
705	21462	0	1	e_to_ē	1	1	1	1	original_hum	1	1	final_prompt_token_minus_10	1	0.2139403373003006	0.2139403373003006	0.2139403373003006	1	0	1	0	1
706	21471	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token	2	0.1633692383766174	0.1633692383766174	-0.1633692383766174	2	2	0	0	2
707	21477	0	1	e_to_ē	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_10	1	0.2222919166088104	0.2222919166088104	0.2222919166088104	1	0	1	0	1
708	21478	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	3	3	final_prompt_token_minus_1,final_prompt_token_minus_2,final_prompt_token_minus_5	8	0.18902353942394254	0.2897863090038299	0.03656788170337676	6	2	4	2	6
709	21517	1	2	e_to_ē,s_to_ş	2	2	4	4	just_check_hum,original_hum,paraphrase_hum,removed_sentence_hum	2	2	final_prompt_token_minus_1,final_prompt_token_minus_2	7	0.22177093795367647	0.4295763969421386	-0.1538360672337668	5	4	1	2	5
710	21539	1	2	e_to_ē,s_to_ş	2	2	5	5	just_check_hum,original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	4	4	final_prompt_token,final_prompt_token_minus_10,final_prompt_token_minus_2,final_prompt_token_minus_5	19	0.18548585474491114	0.240944355726242	-0.16429029875680015	18	17	1	1	18
711	21571	0	1	e_to_ē	1	1	1	1	yes_no_hum	1	1	final_prompt_token_minus_5	1	0.1795972287654876	0.1795972287654876	0.1795972287654876	1	0	1	0	1
712	21572	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token	2	0.18373230099678034	0.1863968074321746	0.18373230099678034	2	0	2	0	2
713	21582	0	1	s_to_ş	1	1	1	1	yes_no_hum	1	1	final_prompt_token_minus_2	1	0.1765054762363433	0.1765054762363433	0.1765054762363433	1	0	1	0	1
714	21601	0	1	e_to_ē	1	1	2	2	paraphrase_hum,yes_no_hum	2	2	final_prompt_token_minus_2,final_prompt_token_minus_5	2	0.22245524823665616	0.2250142395496368	0.22245524823665616	2	0	2	0	2
715	21620	1	2	e_to_ē,s_to_ş	2	2	2	2	paraphrase_hum,removed_sentence_hum	2	2	final_prompt_token,final_prompt_token_minus_5	3	0.15808938443660728	0.1596990078687667	-0.051623379190762826	3	2	1	0	3
716	21624	0	1	s_to_ş	1	1	1	1	yes_no_hum	1	1	final_prompt_token_minus_1	1	0.1744662970304489	0.1744662970304489	0.1744662970304489	1	0	1	0	1
717	21637	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token_minus_5	2	0.2080198675394058	0.2080198675394058	-0.2080198675394058	2	2	0	0	2
718	21650	1	2	e_to_ē,s_to_ş	2	2	2	2	paraphrase_hum,yes_no_hum	2	2	final_prompt_token_minus_2,final_prompt_token_minus_5	3	0.1729095677534739	0.1815419793128967	-0.051881581544876106	3	2	1	0	3
719	21687	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,original_hum,removed_sentence_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	5	0.2966125130653381	0.3278946280479431	-0.16545466184616084	5	4	1	0	5
720	21693	1	2	e_to_ē,s_to_ş	2	2	2	2	just_check_hum,paraphrase_hum	1	1	final_prompt_token_minus_10	4	0.22978286445140836	0.2309572547674179	-0.22978286445140836	4	4	0	0	4
721	21706	0	1	e_to_ē	1	1	1	1	original_hum	1	1	final_prompt_token_minus_5	1	0.1678335815668106	0.1678335815668106	0.1678335815668106	1	0	1	0	1
722	21731	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	2	0.17585249245166776	0.2062340676784515	0.17585249245166776	2	0	2	0	2
723	21750	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	4	0.22167547047138209	0.2274419218301773	-0.22167547047138209	4	4	0	0	4
724	21783	0	1	e_to_ē	1	1	1	1	original_hum	1	1	final_prompt_token_minus_10	1	0.1656929552555084	0.1656929552555084	0.1656929552555084	1	0	1	0	1
725	21803	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	2	0.47014009952545166	0.4863811731338501	0.47014009952545166	2	0	2	0	2
726	21902	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	1	0.3486209511756897	0.3486209511756897	0.3486209511756897	1	0	1	0	1
727	21999	0	1	s_to_ş	1	1	1	1	yes_no_hum	1	1	final_prompt_token_minus_5	1	0.1957822889089584	0.1957822889089584	0.1957822889089584	1	0	1	0	1
728	22025	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_1	3	0.15201475719610844	0.1565283387899398	0.15201475719610844	3	0	3	0	3
729	22051	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_2	1	0.1586870700120926	0.1586870700120926	0.1586870700120926	1	0	1	0	1
730	22076	0	1	e_to_ē	1	1	1	1	original_hum	1	1	final_prompt_token_minus_5	1	0.1637865453958511	0.1637865453958511	0.1637865453958511	1	0	1	0	1
731	22078	1	2	e_to_ē,s_to_ş	2	2	2	2	paraphrase_hum,yes_no_hum	3	3	final_prompt_token,final_prompt_token_minus_1,final_prompt_token_minus_2	8	0.21279837191104883	0.3113778233528137	-0.20911058038473124	6	6	0	2	7
732	22080	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	2	0.4671818017959595	0.4864470064640045	0.4671818017959595	2	0	2	0	2
733	22091	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token_minus_10	2	0.19538414478302	0.19538414478302	-0.19538414478302	2	2	0	0	2
734	22114	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	2	0.3563930690288543	0.3563930690288543	-0.3563930690288543	2	2	0	0	2
735	22129	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_1	6	0.2067090844114621	0.2490793913602829	0.2067090844114621	6	0	6	0	6
736	22148	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	1	0.1864274889230728	0.1864274889230728	0.1864274889230728	1	0	1	0	1
737	22151	0	1	s_to_ş	1	1	1	1	removed_sentence_hum	1	1	final_prompt_token_minus_10	1	0.1999827623367309	0.1999827623367309	0.1999827623367309	1	0	1	0	1
738	22173	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	2	0.3534846901893616	0.3534846901893616	-0.3534846901893616	2	2	0	0	2
739	22182	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	3	0.17345177133878065	0.1766160428524017	0.17345177133878065	3	0	3	0	3
740	22188	0	1	s_to_ş	1	1	2	2	paraphrase_hum,yes_no_hum	2	2	final_prompt_token_minus_2,final_prompt_token_minus_5	2	0.2102077454328537	0.2117350697517395	0.2102077454328537	2	0	2	0	2
741	22212	1	2	e_to_ē,s_to_ş	2	2	2	2	just_check_hum,yes_no_hum	1	1	final_prompt_token_minus_10	4	0.24974219501018524	0.324321985244751	-0.24974219501018524	4	4	0	0	4
742	22353	0	2	e_to_ē,s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_1	4	0.11921991780400273	0.2320568263530731	-0.11921991780400273	2	2	0	2	2
743	22360	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	2	0.1762253940105438	0.204731673002243	0.1762253940105438	2	0	2	0	2
744	22367	0	2	e_to_ē,s_to_ş	1	1	1	1	yes_no_hum	1	1	final_prompt_token_minus_1	2	0.12857986986637115	0.2081432044506073	-0.12857986986637115	1	1	0	1	1
745	22429	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_1	1	0.1785826236009597	0.1785826236009597	0.1785826236009597	1	0	1	0	1
746	22452	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	2	0.17894811183214185	0.1829018741846084	0.17894811183214185	2	0	2	0	2
747	22495	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	4	0.2733525037765503	0.2742109298706054	-0.2733525037765503	4	4	0	0	4
748	22503	1	2	e_to_ē,s_to_ş	2	2	5	5	just_check_hum,original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	4	4	final_prompt_token,final_prompt_token_minus_10,final_prompt_token_minus_2,final_prompt_token_minus_5	16	0.23329852055758235	0.47878098487854	0.007492042146623131	13	5	8	3	15
749	22510	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	2	0.13127166032791135	0.131609559059143	0.13127166032791135	2	0	2	0	2
750	22513	0	1	s_to_ş	1	1	1	1	removed_sentence_hum	1	1	final_prompt_token_minus_1	1	0.1462316513061523	0.1462316513061523	0.1462316513061523	1	0	1	0	1
751	22518	0	1	s_to_ş	1	1	3	3	just_check_hum,original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	3	0.2697692513465881	0.2964422702789306	0.2697692513465881	3	0	3	0	3
752	22544	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token_minus_2	2	0.1925390064716339	0.1925390064716339	-0.1925390064716339	2	2	0	0	2
753	22551	1	2	e_to_ē,s_to_ş	2	2	2	2	paraphrase_hum,yes_no_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	4	0.199479978531599	0.2131362855434417	-0.0136563070118427	4	2	2	0	4
754	22584	0	1	e_to_ē	1	1	1	1	original_hum	1	1	final_prompt_token_minus_1	1	0.150042325258255	0.150042325258255	0.150042325258255	1	0	1	0	1
755	22595	0	2	e_to_ē,s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_5	2	0.10537803918123245	0.2041560560464859	-0.10537803918123245	1	1	0	1	1
756	22597	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	2	0.20718486607074735	0.2091348767280578	0.20718486607074735	2	0	2	0	2
757	22655	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token	1	0.1780691295862198	0.1780691295862198	0.1780691295862198	1	0	1	0	1
758	22661	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token_minus_2	2	0.1492570489645004	0.1492570489645004	-0.1492570489645004	2	2	0	0	2
759	22786	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_5	2	0.1633960455656051	0.1633960455656051	-0.1633960455656051	2	2	0	0	2
760	22800	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,paraphrase_hum,yes_no_hum	2	2	final_prompt_token,final_prompt_token_minus_5	9	0.15954905086093474	0.2435474097728729	0.06623212496439614	7	2	5	2	7
761	22822	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	2	0.18764124065637583	0.1888515204191208	0.18764124065637583	2	0	2	0	2
762	22831	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token	2	0.1576042622327804	0.1576042622327804	-0.1576042622327804	2	2	0	0	2
763	22835	0	2	e_to_ē,s_to_ş	0	1	1	0	yes_no_hum	1	0	final_prompt_token_minus_1	2	0.1164367794990539	0.2043933868408203	0.1164367794990539	0	0	0	2	1
764	22922	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	3	3	final_prompt_token_minus_1,final_prompt_token_minus_10,final_prompt_token_minus_2	12	0.2029704923431078	0.2428419888019561	-0.2029704923431078	12	12	0	0	12
765	22932	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	6	0.1879891753196716	0.1979861110448837	-0.1879891753196716	6	6	0	0	6
766	22985	0	1	e_to_ē	1	1	1	1	removed_sentence_hum	1	1	final_prompt_token_minus_2	1	0.1266341805458068	0.1266341805458068	0.1266341805458068	1	0	1	0	1
767	23044	0	1	s_to_ş	1	1	1	1	yes_no_hum	1	1	final_prompt_token	1	0.1872901916503906	0.1872901916503906	0.1872901916503906	1	0	1	0	1
768	23057	0	1	e_to_ē	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	1	0.1614521145820617	0.1614521145820617	0.1614521145820617	1	0	1	0	1
769	23070	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,original_hum,removed_sentence_hum	2	2	final_prompt_token,final_prompt_token_minus_1	7	0.16783928019659852	0.2298132181167602	-0.023794344493320997	6	3	3	1	6
770	23071	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	3	3	final_prompt_token_minus_1,final_prompt_token_minus_2,final_prompt_token_minus_5	8	0.13348754122853276	0.2287921607494354	-0.13348754122853276	5	5	0	3	5
771	23093	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	2	0.28630530834198	0.2883749902248382	0.28630530834198	2	0	2	0	2
772	23099	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token_minus_10	2	0.2617054283618927	0.2617054283618927	-0.2617054283618927	2	2	0	0	2
773	23103	0	1	e_to_ē	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	1	0.1837375909090042	0.1837375909090042	0.1837375909090042	1	0	1	0	1
774	23140	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token	2	0.1610971093177795	0.1610971093177795	-0.1610971093177795	2	2	0	0	2
775	23171	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_1	2	0.21442430466413495	0.215688943862915	0.21442430466413495	2	0	2	0	2
776	23177	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	2	0.18290542066097254	0.1998954117298126	0.18290542066097254	2	0	2	0	2
777	23178	0	2	e_to_ē,s_to_ş	1	2	2	2	original_hum,removed_sentence_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	6	0.3534543265899022	0.5296115875244141	-0.020069206754366544	4	2	2	2	6
778	23224	0	2	e_to_ē,s_to_ş	0	1	1	0	just_check_hum	1	0	final_prompt_token_minus_1	2	0.07048032432794565	0.1197904795408248	0.04931015521287915	0	0	0	2	1
779	23239	0	1	e_to_ē	1	1	4	4	just_check_hum,original_hum,paraphrase_hum,removed_sentence_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_2	4	0.23230568319559095	0.2721486389636993	0.23230568319559095	4	0	4	0	4
780	23280	0	1	s_to_ş	1	1	2	2	just_check_hum,paraphrase_hum	1	1	final_prompt_token_minus_10	2	0.6852624118328094	0.7847715020179749	0.6852624118328094	2	0	2	0	2
781	23331	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	2	0.245692029595375	0.245692029595375	-0.245692029595375	2	2	0	0	2
782	23349	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	2	0.2607030868530273	0.2607030868530273	-0.2607030868530273	2	2	0	0	2
783	23447	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,paraphrase_hum,yes_no_hum	1	1	final_prompt_token_minus_10	6	0.3394475181897481	0.4465802609920501	-0.3394475181897481	6	6	0	0	6
784	23471	0	1	s_to_ş	1	1	3	3	just_check_hum,original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	3	0.2987629572550456	0.3356682360172272	0.2987629572550456	3	0	3	0	3
